date,source,domain,url,title,text,themes
20260308034500,yahoo.com,yahoo.com,https://www.yahoo.com/news/articles/explosion-hits-us-embassy-oslo-030618314.html,"Explosion hits US embassy in Oslo, causing minor damage, police say","OSLO, Norway (Reuters) - The U.S. embassy in Oslo was hit by an explosion early on Sunday, March 8, causing minor damage but no injuries, Norwegian police said.

A loud blast was heard near the embassy compound in western Oslo at around 1 a.m. (0000 GMT), and smoke was seen rising from the compound, eyewitnesses told local media.

""We've determined that an explosion hit the American embassy,"" police spokesperson Mikael Dellemyr told public broadcaster NRK, adding that the blast occurred at the entry to the consular section.

Advertisement Advertisement

A search for the perpetrators of the blast was ongoing, while no further explosive devices had been found in the area, Dellemyr said.

It was not immediately clear what caused the blast or who was involved, the Oslo police department said in a separate statement.

""The police are in a dialogue with the embassy and there are no reports of any injured persons,"" the statement said.

The embassy did not immediately respond to a request for comment outside of regular business hours.

The U.S. State Department did not immediately respond to a request for comment.

(Reporting by Terje Solsvik and Gwladys Fouche in Oslo, additional reporting by Sergio Non in Washington; Editing by Franklin Paul and Sonali Paul)

This article originally appeared on USA TODAY: US embassy attacked in Oslo, causing minor damage, police say",WOUND;;EPU;CRISISLEX;SECURITY;TAX;WB
20260308041500,indiatimes.com,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/city/bengaluru/boy-goes-on-rampage-at-karnataka-school-attacks-sleeping-students-with-bed-rod-1-dead-several-injured/articleshow/129248840.cms,"Karnataka Ballari Gurukul Student Attack: Boy goes on rampage at Karnataka school, attacks sleeping students with bed rod; 1 dead, several injured","AI Image

Poll How should schools address mental health issues among students? Increase counseling services Conduct regular mental health workshops

BALLARI: A boy attacked fellow students with a bed rod at a Gurukul residential school in Karnataka’s Ballari district late at night, leaving one student dead and several others injured, police said.According to Ballari police, the incident took place after dinner when the students were asleep in the hostel.The boy went on a rampage and attacked anyone he could find inside the dormitory, according to news agency ANI.In the assault, eight students were injured. One of them later died, while two others sustained serious injuries. Six other children were also hurt in the attack.All the injured students were taken to a nearby hospital for treatment.SP Ballari, Dr Suman D.Pennekar says, ""Incident of attack by a 15-year-old boy, who is a child in conflict with law, has taken place in a private educational institution on Talur road. The incident happened last night, wherein 8 to 9 students who were residing in hostel premises were assaulted by their own batchmate, who was also residing in the same hostel at around 10:15 PM with a sharp weapon and a rod. These students have sustained various injuries... and one of the students, who is 15 years old, has died due to the injury. Out of them, one student was a girl child, and one of them was the warden who was residing along with the students. The complaint also mentions the negligence by the educational institution. Based on the complaint, an FIR has been registered under appropriate sections against this 15-year-old boy, who is in conflict with the law and also the educational institution's administrative body.""",WOUND;UNGP;;EDUCATION;KILL;CRISISLEX;SECURITY;SOC;TAX;MEDICAL;GENERAL;MANMADE;WB
20260308043000,yahoo.com,yahoo.com,https://www.yahoo.com/news/articles/customer-stabbed-attempted-robbery-northeast-035919222.html,"Customer stabbed in attempted robbery at Northeast Portland restaurant, police say","PORTLAND, Ore. (KOIN) — A man is facing attempted murder and other charges after police say he stabbed a customer while attempting to rob an employee of a Northeast Portland restaurant early Saturday afternoon.

Just before 12:30 p.m., officers responded to reports of a stabbing inside a restaurant in the 400 block of Northeast Hassalo Street.

Accused shooter arrested after early morning gunfire in Maywood Park

Advertisement Advertisement

When they arrived, police said they found the suspect in the restaurant’s doorway holding a knife and he was safely detained.

Officers also found the victim, a woman who was a customer at the restaurant, with what appeared to be knife injuries, police said. She was treated at the scene and no further injuries were reported.

Further investigation found the woman was injured while the suspect attempted to rob a restaurant employee at knifepoint.

The suspect, identified as 42-year-old Elias Lavelle, was booked into the Multnomah County Detention Center on charges of second-degree attempted murder, first-degree assault, unlawful use of a weapon, and first-degree robbery.

Advertisement Advertisement

Anyone with further information about this incident is encouraged to contact Portland police.

Copyright 2026 Nexstar Media, Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.

For the latest news, weather, sports, and streaming video, head to KOIN.com.",WOUND;UNGP;;CRISISLEX;TRIAL;SECURITY;ARREST;SOC;TAX;WB;CRIME
20260308050000,cnn.com,edition.cnn.com,https://edition.cnn.com/2026/03/07/us/nashville-journalist-detained-by-ice,Estefany Rodriguez: A reporter in Nashville covering ICE arrests in her community has been detained,"Nashville journalist Estefany Rodriguez frequently reports on Immigration and Customs Enforcement action, becoming familiar with the sudden arrests that have become hallmarks of the Trump administration’s immigration crackdown.

But when trucks surrounded her and her husband’s car Wednesday and agents approached the windows, she was confused, her husband Alejandro Medina said.

Medina realized it was ICE before his wife did, he said. “We really couldn’t understand why we’re being surrounded.”

“We’re definitely shocked,” he told CNN.

Rodriguez, who was born in Colombia, entered the United States legally, one of her lawyers said. She is a journalist for Spanish-language news outlet Nashville Noticias and has reported stories “critical of the practices” by ICE and was covering immigration arrests the day before her detainment Wednesday, a petition filed by her lawyers for her release stated.

It’s the latest instance of journalists being caught up in the Trump administration’s nationwide crackdown on immigration. Mario Guevara, a Salvadoran journalist, was deported in October after being arrested while covering a “No Kings” protest in Atlanta.

The agents swarming the car to detain Rodriguez knew a lot about her and her husband, Medina said. They knew he was born in the US, and they knew they had applied for a green card, he said.

Rodriguez also has a pending political asylum claim and a valid work permit, according to court documents. A spokesperson for ICE told CNN in a statement Rodriguez “currently has no lawful immigration status.”

“A pending green card application and work authorization does NOT give someone legal status to be in our country,” a Department of Homeland Security spokesperson told CNN.

Rodriguez was at a detention center in Alabama as of Friday before she was set to be sent to Louisiana, according to her lawyer, Joel Coxander.

There is still no evidence she has been transferred from the Alabama detention center, Coxander told CNN on Saturday, adding a federal judge in her habeas corpus case has ordered DHS to show cause in response to the petition challenging her detention.

When she worked for a large broadcaster in her home country of Colombia, she reported on government agencies and instances of corruption, her dad Juan Rodriguez and Coxander said.

But then she started receiving threats, Juan Rodriguez said. She reported them to the police and the country’s prosecutor’s office, and a security detail was assigned to her for a while, but that later changed to routine check-ins, her father said.

Estefany Rodriguez poses for a photo with her husband Alejandro Medina. Courtesy Alejandro Medina

“There are a lot of problems, including armed groups, guerrillas, corrupt politicians. When you report, you’ll find that some of these people don’t like what you’re reporting on, and they’ll get bothered and think they have to get rid of the reporter because the reporter is making too much noise and informing the public,” Juan Rodriguez said.

When her daughter turned 1, Estefany Rodriguez decided to try to find safety in the US, he said. She came to the United States on a tourist visa in 2021, according to court documents. Before it expired, she applied for political asylum, it said.

However, according to ICE, “she failed to depart the country and is in violation of the conditions of her visa and currently has no lawful immigration status. She will remain in ICE custody pending her immigration proceedings.”

While Coxander said Friday he asked the court to let him amend his initial petition to release Rodriguez to “specifically address that this is a First Amendment violation and retaliation” for her coverage of ICE activities, the agents said they were detaining her because she had failed to show up for two immigration appointments.

Rodriguez received a letter from ICE on January 8 asking her to come to the Nashville field office for “processing and additional information,” according to court documents. She and her lawyer collected paperwork and were ready for the appointment, Coxander said, but the city was shut down by an ice storm and the office closed.

She soon received a second letter, rescheduling the appointment for February 25, Coxander said.

Three days before the rescheduled meeting, Rodriguez’s husband and another attorney visited the ICE office to see if the office could mail the immigration charging documents to Rodriguez’s legal team rather than her appearing in person, the petition said.

The lawyer asked the ICE agent directly if she needed to be there on February 25, and the agent said they couldn’t find Rodriguez in their computer system for appointments “and could find no sign of an appointment for her on February 25,” according to the petition. The agent then said Rodriguez should come on March 17 instead, according to Coxander. The agency gave her another notice that had the March 17 date on it.

Dispute emerges over warrant shared by DHS

DHS posted Saturday on X a photo of what it said was a “warrant for arrest of alien” for Rodriguez, dated March 4, purporting to show an immigration officer determined there was probable cause she was removable from the United States.

However, Rodriguez’s attorney disputed DHS’s version of the document, saying the actual version the department submitted to the court is dated March 2, lacks an Alien Registration Number for Rodriguez, and the section of the warrant where officials are supposed to indicate the warrant was served is blank.

CNN has reviewed the version of the warrant Coxander said was submitted in court filings.

A spokesperson for DHS told CNN the lower section of an immigration arrest warrant is typically completed after an arrest, while the top portion reflects approval to make the arrest.

The document DHS posted on X appears to be different from what Coxander says is the actual document and indicates it was issued following a deferred inspection with ICE that occurred that day. Coxander argues the warrant posted on X could not have been the basis for Rodriguez’s initial arrest.

The version of the warrant DHS posted on X appears to cite factors including an alleged “failure to establish admissibility subsequent to deferred inspection” and statements made by Rodriguez to immigration officers as the basis for probable cause she is removable from the United States — boxes that were not checked on the version of the warrant Coxander says was submitted to the court.

In their Friday court filing responding to the government’s preliminary documents, Rodriguez’s legal team notes that, along with the blank certificate of service on the warrant, ICE’s own report of the arrest shows from the moment agents approached Rodriguez in the parking lot until she was taken to the Nashville holding room, she was never presented with a warrant.

This means, the court filing claims, Rodriguez was effectively arrested without a warrant. The documents suggest ICE agents seized her in the parking lot and transported her to the office, bypassing the formal process of serving a warrant.

This distinction is central to her lawyers’ argument.

The X post from DHS appeared to come in response to criticism from Texas Rep. Joaquin Castro, who wrote on X Friday that ICE had arrested the journalist “without a warrant” and called her detention part of “the Trump Admin’s machine of cruelty that is attacking the free press and violating our rights.”

“She’s a tough person. Obviously, she’s been through a lot and kept being a journalist despite everything that’s happened, and despite, you know, obviously, the inherent risk of just being near ICE and while she’s covering other arrests,” Coxander said.

Medina said his wife “cares about her community, and she cares about her job, and she’s really good at it,” adding that her work in journalism is only “a piece of her life.”

“She is a mother, she’s a wife, she’s someone that makes her friends feel close,” he said.",;CRISISLEX;PROTEST;GENERAL;NATURAL;WB;SEIZE;CORRUPTION;TRIAL;ARMEDCONFLICT;LEADER;EPU;UNGP;MEDIA;IMMIGRATION;SOC;AFFECT;ARREST;TAX;TOURISM;REFUGEES;UNREST;SECURITY;APPOINTMENT;MANMADE
20260308054500,indiatimes.com,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-trading-guide-data-patterns-among-2-stock-recommendations-for-monday/articleshow/129251813.cms,Market trading guide: Data Patterns among 2 stock recommendations for Monday,"Here are two recommendations for Monday:

Data Patterns | Buy: Rs 3,350-3,360 | Stop loss: Rs 3,150 | Target: Rs 3,500



NALCO | Buy: Rs 394–396 | Stop loss: Rs 380 | Target: Rs 425

Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can now subscribe to our ETMarkets WhatsApp channel

India's stock market indices Sensex and Nifty tumbled over 1% on Friday after a day's breather as the conflict in the Middle East entered its seventh day, driving crude oil prices higher.""Indian equity markets extended their decline following the prior session's relief rally, as escalating US-Iran tensions disrupted key Middle Eastern oil and gas supplies, driving crude prices higher. A sustained rise in oil prices could weigh on investor sentiment and adversely affect India’s twin deficits, inflation trajectory, and the RBI's monetary stance,"" Vinod Nair, Head of Research, Geojit Investments, said.Data Patterns has witnessed a strong breakout above the Rs 3,250 resistance zone, supported by sustained buying momentum. The stock is trading above its key moving averages, indicating a positive trend structure. RSI remainsin bullish territory near 70, suggesting strength. As long as Rs 3,150 holds, the stock may extend gains toward the Rs 3,450–3,500 levels.(Kunal Kamble, Sr Technical Research Analyst, Bonanza Portfolio)National Aluminium has formed a classic flag and pole continuation pattern on the weekly chart following a strong prior upmove. The recent breakout from the consolidation phase signals renewed bullish momentum. The stock is trading above key moving averages, while RSI remains in the bullish zone, indicating strength and potential continuation of the prevailing uptrend.(Kunal Kamble, Sr Technical Research Analyst, Bonanza Portfolio)",;EPU;ECON;USPEC;AFFECT;TAX;ENV;WB
20260308061500,yahoo.com,yahoo.com,https://www.yahoo.com/news/articles/trump-rejects-uk-offer-send-031737890.html,Trump rejects UK’s offer to send aircraft carriers to Middle East: ‘We will remember’,"President Trump on Saturday rejected the United Kingdom’s reported offer to send two aircraft carriers to the Middle East amid the U.S. conflict with Iran, warning that the U.S. “will remember” — seemingly alluding to the U.K.’s hesitance to get involved in the war.

“The United Kingdom, our once Great Ally, maybe the Greatest of them all, is finally giving serious thought to sending two aircraft carriers to the Middle East,” Trump wrote on Truth Social.

“That’s OK, Prime Minister [Keir] Starmer, we don’t need them any longer — But we will remember,” he added. “We don’t need people that join Wars after we’ve already won!”

Advertisement Advertisement

Trump’s statement comes after the U.K. Ministry of Defense said it was preparing an aircraft carrier before a possible deployment, The Guardian reported earlier Saturday.

The British navy’s flagship, HMS Prince of Wales, was being readied for mobilization, though a ministry spokesperson told the outlet that there was no decision to deploy the aircraft carrier. If deployed, it would join HMS Dragon, which is already en route to the Middle East.

The spokesperson told The Guardian that RAF Typhoon and F-35 jets were flying over Jordan, Qatar and Cyprus to “defend British interests.”

Deputy Prime Minister David Lammy said on Friday there was a “legal basis” for the Royal Air Force to participate in strikes on Iranian missile sites. The U.K. would be justified if protecting British interests in the region, he said, adding the U.K. could strike missile sites “that are anticipating attacking our people in the region.”

Advertisement Advertisement

Lammy’s comments caused a stir in the U.K., with British lawmakers demanding clarification from Starmer’s government.

Starmer announced the day before that he was sending four more Typhoon jets to aid defense efforts in Qatar and Wildcat helicopters with anti-drone capabilities that arrived in Cyprus on Friday. This was after a drone strike hit a British air base, leaving minor damage and no casualties.

Days earlier, Starmer initially said his government “does not believe in regime change from the skies.”

Trump on Wednesday slammed the U.K. and Spain over their stances on the conflict. Spain refused to allow the U.S. to use their bases for its operation in Iran. Trump criticized the U.K.’s deal to give the Chagos Islands, home of the joint U.S.-U.K. military base on Diego Garcia, back to Mauritius.

Advertisement Advertisement

Trump previously argued that using the Diego Garcia military base would be necessary “to eradicate a potential attack by a highly unstable and dangerous Regime,” he wrote on Truth Social on Feb. 18.

He referred to this on Wednesday when criticizing the U.K., saying Starmer “is not Winston Churchill.”

The U.K. blocked the U.S. from using its bases last month, before the U.S. and Israel launched airstrikes on Iran on Feb. 28. Starmer made the decision over concerns that it would violate international law.

Copyright 2026 Nexstar Media, Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.

For the latest news, weather, sports, and streaming video, head to The Hill.",;EPU;KILL;USPEC;DRONES;CRISISLEX;MILITARY;ARMEDCONFLICT;MANMADE;SOC;LEGISLATION;LEADER;TAX;GENERAL;WB
20260308061500,indiatimes.com,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/new-updates/india-vs-new-zealand-t20-world-cup-2026-final-match-live-streaming-when-and-where-to-watch-today-ind-vs-nz-match-tv-online-coverage/articleshow/129253270.cms,India vs New Zealand Final Live Streaming: When and where to watch T20 World Cup IND vs NZ match today,"Synopsis

IND vs NZ Live Streaming: India and New Zealand clash in the ICC Men's T20 World Cup 2026 final at Ahmedabad's Narendra Modi Stadium. India aims for a record third title, having reached the final after a close semifinal win. New Zealand enters the championship match after a dominant semifinal performance, seeking their first T20 World Cup trophy.",
20260308063000,yahoo.com,finance.yahoo.com,https://finance.yahoo.com/news/us-oil-prices-notch-biggest-weekly-surge-since-at-least-1985-as-iran-war-disrupts-strait-of-hormuz-190633977.html,US oil prices notch biggest weekly surge since at least 1985 as Iran war disrupts Strait of Hormuz,"US oil prices notched their biggest weekly gain since at least 1985 on Friday as the conflict headed toward the one-week mark and the critical Strait of Hormuz remained essentially closed off to through-traffic.

US benchmark West Texas Intermediate crude (CL=F) gained over 38% since the close of trading on Friday before the conflict began to briefly cross $92 per barrel. Meanwhile, Brent crude (BZ=F), the international pricing benchmark, gained roughly 30% to trade above $94 per barrel, its biggest weekly gain since April 2020.

More from Yahoo Scout What is causing the Strait of Hormuz closure? Which Middle Eastern energy facilities have been attacked? How much have oil prices risen this week? How high could oil prices go if conflict continues?

The two benchmark products are now trading at prices not seen since April 2024 for Brent, and since at least October 2023 for WTI, as they continue a roaring rally driven by one of the largest supply shocks in years. Analysts say there's a chance they go even higher.

Read more: How oil price shocks ripple through your wallet, from gas to groceries

""We are growing more confident that without an agreement and a fast cessation of all kinetic activity, the crude market will begin to break in days, and not in weeks or months,"" Vikas Dwivedi, global energy strategist at Macquarie, said.

Roughly one-fifth of the world's seaborne oil supply crosses through the Strait in normal times. As that transit has come to a halt, the stoppage has left roughly 16 million barrels in limbo, trapped in the Persian Gulf with only limited diversions to reach buyers, according to data from Vortexa.

With nowhere to send their oil, producers have begun to cut back, signaling a deeper lack of supply to the market. Iraq announced on Tuesday that it was cutting 1.5 million barrels per day (bpd) of production, and the Wall Street Journal on Friday reported that Kuwait is following suit. If the Strait of Hormuz remains unnavigable, production cuts would likely rise to 3.3 million bpd by day eight; to 3.8 million bpd by day 15; and to 4.7 million bpd by day 18, according to research from JPMorgan Chase analysts.

At the same time, attacks from Iran in the first 36 hours of the conflict covered a wide swath of the Middle East but remained focused primarily on military and civilian infrastructure. Over the past few days, the regime has increasingly shifted its sights to key energy infrastructure, threatening to disrupt the global oil supply chain even further.

Since Tuesday, Bahrain's Bapco Energies refinery has been attacked; Saudi Arabia's Ras Tanura refinery has been taken offline; and Qatar's Ras Laffan LNG complex has declared force majeure. Oil tankers in the Persian Gulf have been struck by missiles and drones, and Iran's Revolutionary Guards have threatened violence against any ship that attempts to cross the Strait, even as they declare the passage nominally ""open.""",UNGP;;ECON;MARITIME;TAX;ENV;GENERAL;WB
20260308064500,indiatimes.com,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/middle-east-conflict-israelis-head-to-shelters-after-iran-fires-missiles/articleshow/129251105.cms,Middle-East conflict: Israelis head to shelters after Iran fires missiles,"Synopsis

Israel experienced air raid sirens early Sunday due to incoming missiles from Iran. Air defenses responded to multiple waves of launches. Alerts were issued across northern and southern Israel, including Haifa and Beersheba. Most missiles were reportedly intercepted. The military confirmed no damage or casualties. This follows earlier strikes on Iran.",;KILL;CRISISLEX;MILITARY;ARMEDCONFLICT;EPU;MANMADE;WB
20260308071500,indiatimes.com,indiatimes.com,https://www.indiatimes.com/trending/blackpink-lisas-visit-to-viral-monkey-punch-in-japan-triggers-perfromative-activistm-backlash-from-k-pop-fans-never-uttered-a-word-about-children-in-palestine/articleshow/129249085.html,BLACKPINK Lisa's visit to viral monkey Punch in Japan triggers 'perfromative activistm' backlash from K-pop fans: 'Never uttered a word about children in Palestine',"BLACKPINK Lisa's zoo visit divides K-pop Twitter

Image credit : X/@PopBase | shares photos from her visit to viral monkey Punch

Who is Punch and why does the internet love him so much?

Image credit : X/@PopBase | Punch, the Japanese macaque, went viral for carrying a DJUNGELSKOG plush after being ostracised by his troop

Why is Lisa facing backlash?

She visits a monkey but doesn't bother to post about Palestinian children https://t.co/GAqhP7XqiA





— Korean Wave 🇰🇷 2 (@theKwave2) March 7, 2026

What was supposed to be a cute, wholesome celebrity moment turned into one of the biggest fan wars K-pop Twitter has seen this week. BLACKPINK member Lisa visited Punch the viral monkey in Japan recently, posted some adorable photos, and within hours, ARMY and BLINKs were at each other's throats. The discourse? Performative activism, donated wells, Coca Cola boycotts, and whether a stuffed animal can singlehandedly cause international chaos.BLACKPINK's Lisa recently visited Ichikawa City Zoo in Japan to meet Punch, the monkey who became an unexpected internet sensation. The idol shared her visit on Instagram, where she held up a stuffed orangutan to connect with the little macaque, even snapping photos of him cuddling his own famous plush toy. It seemed like a lighthearted celebrity moment, but it quickly spiralled into one of the biggest fan wars online.Punch is a Japanese macaque who went viral for a heartbreaking reason. He was ostracised by other monkeys in his troop and found comfort in carrying around a Djungelskog stuffed orangutan, which became his security blanket. His story of resilience and loneliness melted hearts globally, turning him into a symbol of hope and making his visits a pilgrimage for fans. The fact that Lisa showed up with her own matching plushie to befriend him made the moment incredibly special until fan wars reshaped the narrative.K-pop fandom was not here for it. They called Lisa's visit performative, saying she could've just donated money instead of flying out for a zoo trip. The word ""activism"" got thrown around, and quickly, a monkey visit became a moral debate.",;MEDIA;MOVEMENT;ECON;CRISISLEX;ARMEDCONFLICT;TAX;WB
20260308073000,yahoo.com,finance.yahoo.com,https://finance.yahoo.com/news/mu-lrcx-amat-gev-added-230550914.html,"MU, LRCX, AMAT, GEV All Added to the S&P 100 As AI Stocks Gain Influence","Quick Read

The S&P 100 announced a rebalancing tonight. The big story, every company added is part of the booming AI economy. Micron Technology (MU), Lam Research (LRCX), Applied Materials (AMAT), and GE Vernova (GEV) were added to the exclusive index.

On the other end, PayPal (PYPL), Metflife (MET),, American Intl Group (AIG), and Target (TGT) were removed.

The analyst who called NVIDIA in 2010 just named his top 10 AI stocks. Get them here FREE.

It's the Super Bowl of index rebalancing tonight! The biggest news was the S&P 500 adding Vertiv (VRT), Lumentum (LITE), Coherent (COHR), and EchoStar (SATS). However, S&P Dow Jones Indices also rebalanced other indexes like the S&P 100 and S&P MidCap 400.

Four stocks were added to the S&P 100 on the evening of March 6, 2026, as part of the index's quarterly rebalancing: Micron Technology (MU), Lam Research (LRCX), Applied Materials (AMAT), and GE Vernova (GEV). The move, detailed in the official S&P Global announcement, is a clear signal of how completely AI infrastructure has reshaped the landscape of America's largest public companies.

Four AI stocks were added, and PayPal, American International Group, Metflife, and Target were removed.

READ: The analyst who called NVIDIA in 2010 just named his top 10 AI stocks

What S&P 100 Inclusion Actually Means

The S&P 100 is not just a prestige list. It tracks the 100 largest U.S. companies by market cap, and inclusion triggers mandatory buying from every index fund and ETF that tracks it. The iShares S&P 100 ETF (OEF) holds $29.4 billion in assets and must now add all four stocks to its holdings. That's automatic, price-insensitive demand. For stocks already under pressure this week, that represents automatic, price-insensitive demand from index funds.

To be clear, that $29.4 billion number is a fraction of the funds that follow the S&P 500. However, the S&P 100 is a major stamp of approval and an exclusive club.

It's also worth noting that Information Technology already makes up 39.4% of OEF's weighting, with NVIDIA alone sitting at 10.76% of the fund. These four additions deepen the index's tilt toward the AI buildout even further.

Micron Technology (MU): The Memory Backbone of AI

Micron sits at $370.30 today, up +316.17% over the past year and +29.74% year-to-date. The stock is down -10.20% this week, so the inclusion announcement arrives at a constructive moment.

Micron makes high-bandwidth memory (HBM) chips, the component that sits right next to AI processors in data center servers. Without HBM, you can't run large-scale AI training (or most inference) at speed. The company's most recent quarter showed just how central it has become: revenue hit $13.64 billion, up 56.6% year-over-year, with the Cloud Memory Business Unit alone generating $5.28 billion at a 66% gross margin. Wall Street was even more excited about guidance for next quarter.",;TAX;ECON;USPEC;PUBLIC;MANMADE;EPU;WB
20260308081500,indiatimes.com,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/city/kozhikode/one-rupee-shoe-offer-triggers-rush-at-kerala-shop-police-resort-to-lathicharge/articleshow/129257905.cms,"Rs 1 shoe offer sparks chaos: Massive crowd gathers at shop, police resort to lathicharge","Poll Do you think promotional campaigns like this are worth the chaos they can cause? Yes, great deals attract attention No, safety should come first

KOZHIKODE: A promotional campaign by a footwear shop offering premium shoes for just Rs 1 triggered chaos on Sunday morning, as a huge crowd gathered outside the outlet, forcing police to resort to a lathicharge to bring the situation under control.Hundreds of people rushed to the shop after advertisements about the offer went viral, creating a stampede-like situation and causing major traffic disruption in the area, according to news agency PTI.Police said the crowd started assembling as early as 2 am after the shop announced that the first 100 customers producing a one rupee note would be able to buy footwear for just Rs 1.The number of people arriving quickly exceeded the shop’s capacity, with many travelling from nearby districts, including Wayanad.A boy from Wayanad said he reached the shop by 2.30 am, only to find a massive crowd already waiting.The heavy rush led to commotion in the area and brought traffic to a complete standstill.When the situation turned unruly, police stepped in and resorted to a mild lathicharge to disperse the crowd and prevent a possible stampede.Following the incident, the shop owners were taken into custody over the tension caused in the area.",;USPEC;CRISISLEX;TRAFFIC;SECURITY;ARREST;TAX
20260308083000,yahoo.com,finance.yahoo.com,https://finance.yahoo.com/news/w-w-graingers-stock-performance-053556221.html,How Is W.W. Grainger's Stock Performance Compared to Other Industrial Stocks?,"Lake Forest, Illinois-based W.W. Grainger, Inc. (GWW) is a leading broad-line industrial distributor of maintenance, repair, and operating (MRO) products and services. Valued at a market cap of $54.3 billion, the company offers everything from motors and lighting to safety gear and material handling equipment.

Companies worth $10 billion or more are typically classified as “large-cap stocks,” and GWW fits the label perfectly, with its market cap exceeding this threshold, underscoring its size, influence, and dominance within the industrial distribution industry. The company is aggressively integrating artificial intelligence and machine learning across its operations to personalize customer interactions, optimize inventory placement, and automate threat detection within its procurement systems.

More News from Barchart

This MRO products and services provider is currently trading 8.7% below its 52-week high of $1,218.63, reached on Feb. 12. Shares of GWW have rallied 14.1% over the past three months, outpacing the iShares U.S. Industrials ETF’s (IYJ) 5.5% rise during the same time frame.

www.barchart.com

Moreover, on a YTD basis, shares of GWW are up 10.3%, compared to IYJ’s 4.2% return. However, in the longer term, GWW has gained 11.8% over the past 52 weeks, underperforming IYJ’s 16.8% uptick over the same time frame.

To confirm its bullish trend, GWW has been trading above its 200-day and 50-day moving averages since early December.

www.barchart.com

On Feb. 3, GWW shares surged 5.4% after reporting upbeat Q4 results. Driven by growth in revenue across both its reportable segments, the company’s total sales increased 4.5% year-over-year to $4.4 billion, surpassing consensus estimates by a slight margin. However, due to a decline in its gross profit and operating margins, its adjusted EPS fell 2.8% from the year-ago quarter to $9.44, but topped analyst expectations by a penny.

GWW has underperformed its rival, Fastenal Company (FAST), which gained 19.4% over the past 52 weeks and 15.8% on a YTD basis.

Despite GWW’s recent outperformance, analysts remain cautious about its prospects. The stock has a consensus rating of ""Hold” from the 19 analysts covering it, and the mean price target of $1,130.57 suggests a 1.6% premium to its current price levels.

On the date of publication, Neharika Jain did not have (either directly or indirectly) positions in any of the securities mentioned in this article. All information and data in this article is solely for informational purposes. This article was originally published on Barchart.com",UNGP;;TAX;ECON;TECH;UNREST;EPU;WB
